round,loss,accuracy,alpha0,method,repetition
62,1.23852,0.5825,,afl,2
63,1.23902,0.585,,afl,2
64,1.22169,0.5875,,afl,2
65,1.20925,0.5875,,afl,2
66,1.22042,0.5875,,afl,2
67,1.22147,0.58625,,afl,2
68,1.23327,0.5825,,afl,2
69,1.21664,0.59,,afl,2
70,1.21824,0.58125,,afl,2
71,1.21821,0.585,,afl,2
72,1.21892,0.59125,,afl,2
73,1.20407,0.59375,,afl,2
74,1.19049,0.5975,,afl,2
75,1.17806,0.605,,afl,2
76,1.1798,0.60625,,afl,2
77,1.18224,0.605,,afl,2
78,1.17179,0.6125,,afl,2
79,1.1624,0.6225,,afl,2
80,1.16552,0.6175,,afl,2
81,1.16884,0.615,,afl,2
82,1.16701,0.6175,,afl,2
83,1.16582,0.6175,,afl,2
84,1.17327,0.61125,,afl,2
85,1.16414,0.6175,,afl,2
86,1.16694,0.61625,,afl,2
87,1.1659,0.61625,,afl,2
88,1.15636,0.62,,afl,2
89,1.14715,0.62,,afl,2
90,1.14931,0.62,,afl,2
91,1.15596,0.61625,,afl,2
92,1.15526,0.615,,afl,2
93,1.14637,0.6175,,afl,2
94,1.15323,0.60875,,afl,2
95,1.14453,0.6225,,afl,2
96,1.15141,0.6175,,afl,2
97,1.15121,0.61875,,afl,2
98,1.15842,0.6175,,afl,2
99,1.16587,0.61625,,afl,2
100,1.17357,0.6125,,afl,2
101,1.18148,0.61,,afl,2
102,1.17221,0.60875,,afl,2
103,1.17257,0.60625,,afl,2
104,1.16356,0.60625,,afl,2
105,1.15499,0.60875,,afl,2
106,1.14589,0.615,,afl,2
107,1.13746,0.62,,afl,2
108,1.12961,0.6225,,afl,2
109,1.12206,0.62375,,afl,2
110,1.12355,0.625,,afl,2
111,1.12355,0.62125,,afl,2
112,1.11625,0.62625,,afl,2
113,1.10923,0.63,,afl,2
114,1.11551,0.63125,,afl,2
115,1.10881,0.63375,,afl,2
116,1.10901,0.6325,,afl,2
117,1.10254,0.63375,,afl,2
118,1.10362,0.63125,,afl,2
119,1.09639,0.6375,,afl,2
120,1.08965,0.64125,,afl,2
121,1.09537,0.64125,,afl,2
122,1.08895,0.6425,,afl,2
123,1.09466,0.64,,afl,2
124,1.10053,0.63875,,afl,2
125,1.09426,0.6425,,afl,2
126,1.08835,0.645,,afl,2
127,1.08239,0.64625,,afl,2
128,1.07689,0.6475,,afl,2
129,1.07124,0.6475,,afl,2
130,1.06623,0.65125,,afl,2
131,1.06567,0.6525,,afl,2
132,1.07079,0.64875,,afl,2
133,1.07183,0.64875,,afl,2
134,1.07283,0.64875,,afl,2
135,1.06725,0.64875,,afl,2
136,1.06193,0.6525,,afl,2
137,1.06147,0.64875,,afl,2
138,1.05635,0.6525,,afl,2
139,1.05149,0.6525,,afl,2
140,1.05617,0.6475,,afl,2
141,1.05161,0.65125,,afl,2
142,1.04668,0.65375,,afl,2
143,1.04788,0.65375,,afl,2
144,1.04923,0.65125,,afl,2
145,1.0507,0.6525,,afl,2
146,1.05215,0.65125,,afl,2
147,1.05644,0.6525,,afl,2
148,1.06084,0.64875,,afl,2
149,1.06534,0.64375,,afl,2
150,1.06064,0.65,,afl,2
1,2.28445,0.185,0.1,fedasync,2
2,2.26256,0.23125,0.1,fedasync,2
3,2.19465,0.24125,0.1,fedasync,2
4,2.15048,0.26625,0.1,fedasync,2
5,2.11654,0.2925,0.1,fedasync,2
6,2.05978,0.34,0.1,fedasync,2
7,2.03113,0.3625,0.1,fedasync,2
8,1.9672,0.43875,0.1,fedasync,2
9,1.91104,0.46875,0.1,fedasync,2
10,1.87675,0.42,0.1,fedasync,2
11,1.80391,0.47875,0.1,fedasync,2
12,1.7813,0.41125,0.1,fedasync,2
13,1.74525,0.43375,0.1,fedasync,2
14,1.74887,0.405,0.1,fedasync,2
15,1.64955,0.44625,0.1,fedasync,2
16,1.58457,0.52375,0.1,fedasync,2
17,1.52437,0.59125,0.1,fedasync,2
18,1.54193,0.5025,0.1,fedasync,2
19,1.52584,0.47125,0.1,fedasync,2
20,1.60202,0.405,0.1,fedasync,2
21,1.62264,0.3975,0.1,fedasync,2
22,1.64459,0.41125,0.1,fedasync,2
23,1.68847,0.40125,0.1,fedasync,2
24,1.78196,0.395,0.1,fedasync,2
25,1.54339,0.4575,0.1,fedasync,2
26,1.62488,0.42125,0.1,fedasync,2
27,1.62332,0.42,0.1,fedasync,2
28,1.51273,0.47,0.1,fedasync,2
29,1.59781,0.4475,0.1,fedasync,2
30,1.66771,0.43625,0.1,fedasync,2
31,1.77444,0.415,0.1,fedasync,2
32,1.51704,0.50125,0.1,fedasync,2
33,1.42681,0.52625,0.1,fedasync,2
34,1.32417,0.60375,0.1,fedasync,2
35,1.42242,0.55125,0.1,fedasync,2
36,1.54512,0.51375,0.1,fedasync,2
37,1.68697,0.46875,0.1,fedasync,2
38,1.67459,0.47875,0.1,fedasync,2
39,1.70417,0.4725,0.1,fedasync,2
40,1.46455,0.56625,0.1,fedasync,2
41,1.51292,0.55625,0.1,fedasync,2
42,1.39195,0.58625,0.1,fedasync,2
43,1.31839,0.60375,0.1,fedasync,2
44,1.41793,0.57125,0.1,fedasync,2
45,1.36717,0.5925,0.1,fedasync,2
46,1.36626,0.59,0.1,fedasync,2
47,1.2732,0.6475,0.1,fedasync,2
48,1.08367,0.655,0.1,fedasync,2
49,1.12758,0.6275,0.1,fedasync,2
50,1.11066,0.64,0.1,fedasync,2
51,1.15108,0.635,0.1,fedasync,2
52,0.99612,0.655,0.1,fedasync,2
53,1.01248,0.64625,0.1,fedasync,2
54,1.05582,0.63875,0.1,fedasync,2
55,1.07901,0.6275,0.1,fedasync,2
56,0.96256,0.65,0.1,fedasync,2
57,1.01563,0.63,0.1,fedasync,2
58,0.94478,0.6725,0.1,fedasync,2
59,0.94285,0.7025,0.1,fedasync,2
60,0.83625,0.7275,0.1,fedasync,2
61,0.87396,0.695,0.1,fedasync,2
62,0.88139,0.72125,0.1,fedasync,2
63,0.92908,0.69375,0.1,fedasync,2
64,0.86766,0.71875,0.1,fedasync,2
65,0.88335,0.70625,0.1,fedasync,2
66,0.8667,0.70625,0.1,fedasync,2
67,0.79929,0.71875,0.1,fedasync,2
68,0.86856,0.6925,0.1,fedasync,2
69,0.81565,0.71375,0.1,fedasync,2
70,0.8052,0.7075,0.1,fedasync,2
71,0.81035,0.71125,0.1,fedasync,2
72,0.84599,0.70875,0.1,fedasync,2
73,0.81889,0.70875,0.1,fedasync,2
74,0.84211,0.69,0.1,fedasync,2
75,0.9046,0.6675,0.1,fedasync,2
76,0.93031,0.6575,0.1,fedasync,2
77,0.98443,0.6475,0.1,fedasync,2
78,1.03601,0.635,0.1,fedasync,2
79,1.12041,0.61125,0.1,fedasync,2
80,1.14809,0.61875,0.1,fedasync,2
81,1.20318,0.60125,0.1,fedasync,2
82,0.93312,0.68,0.1,fedasync,2
83,0.87272,0.6975,0.1,fedasync,2
84,0.90569,0.6925,0.1,fedasync,2
85,0.92246,0.6925,0.1,fedasync,2
86,0.94813,0.68875,0.1,fedasync,2
87,0.91894,0.69875,0.1,fedasync,2
88,0.74574,0.7125,0.1,fedasync,2
89,0.66508,0.75125,0.1,fedasync,2
90,0.70194,0.73,0.1,fedasync,2
91,0.73501,0.72125,0.1,fedasync,2
92,0.73802,0.72125,0.1,fedasync,2
93,0.66149,0.75,0.1,fedasync,2
94,0.72392,0.7375,0.1,fedasync,2
95,0.68883,0.7425,0.1,fedasync,2
96,0.76569,0.72625,0.1,fedasync,2
97,0.78007,0.72,0.1,fedasync,2
98,0.8856,0.69875,0.1,fedasync,2
99,1.00737,0.6775,0.1,fedasync,2
100,1.14134,0.645,0.1,fedasync,2
101,1.27842,0.6225,0.1,fedasync,2
102,0.97858,0.665,0.1,fedasync,2
103,0.97325,0.6575,0.1,fedasync,2
104,0.82641,0.69,0.1,fedasync,2
105,0.78196,0.70625,0.1,fedasync,2
106,0.69566,0.755,0.1,fedasync,2
107,0.67366,0.76,0.1,fedasync,2
108,0.69654,0.76,0.1,fedasync,2
109,0.69122,0.75625,0.1,fedasync,2
110,0.65446,0.765,0.1,fedasync,2
111,0.61227,0.77625,0.1,fedasync,2
112,0.62973,0.77375,0.1,fedasync,2
113,0.68643,0.7475,0.1,fedasync,2
114,0.68828,0.755,0.1,fedasync,2
115,0.72831,0.74875,0.1,fedasync,2
116,0.67753,0.75625,0.1,fedasync,2
117,0.72279,0.75,0.1,fedasync,2
118,0.67663,0.76625,0.1,fedasync,2
119,0.62936,0.77875,0.1,fedasync,2
120,0.63897,0.7675,0.1,fedasync,2
121,0.6537,0.7525,0.1,fedasync,2
122,0.68539,0.755,0.1,fedasync,2
123,0.71561,0.74,0.1,fedasync,2
124,0.77854,0.72375,0.1,fedasync,2
125,0.78683,0.73,0.1,fedasync,2
126,0.84046,0.71875,0.1,fedasync,2
127,0.74991,0.74375,0.1,fedasync,2
128,0.81911,0.72625,0.1,fedasync,2
129,0.76711,0.73875,0.1,fedasync,2
130,0.8405,0.72125,0.1,fedasync,2
131,0.7044,0.75875,0.1,fedasync,2
132,0.71794,0.7475,0.1,fedasync,2
133,0.67478,0.755,0.1,fedasync,2
134,0.66775,0.74375,0.1,fedasync,2
135,0.63083,0.7725,0.1,fedasync,2
136,0.64531,0.775,0.1,fedasync,2
137,0.58169,0.7875,0.1,fedasync,2
138,0.61624,0.78,0.1,fedasync,2
139,0.68438,0.75375,0.1,fedasync,2
140,0.6668,0.76,0.1,fedasync,2
141,0.71734,0.75125,0.1,fedasync,2
142,0.66204,0.77375,0.1,fedasync,2
143,0.639,0.7825,0.1,fedasync,2
144,0.6473,0.78125,0.1,fedasync,2
145,0.67863,0.77375,0.1,fedasync,2
146,0.7288,0.755,0.1,fedasync,2
147,0.73124,0.74125,0.1,fedasync,2
148,0.76969,0.72875,0.1,fedasync,2
149,0.83588,0.71125,0.1,fedasync,2
150,0.77541,0.7325,0.1,fedasync,2
1,2.56097,0.23875,0.5,fedasync,2
2,3.3246,0.2525,0.5,fedasync,2
3,2.26227,0.27125,0.5,fedasync,2
4,2.25486,0.30125,0.5,fedasync,2
5,2.09661,0.31,0.5,fedasync,2
6,2.02425,0.2975,0.5,fedasync,2
7,1.71076,0.41375,0.5,fedasync,2
8,1.54676,0.495,0.5,fedasync,2
9,2.28744,0.4075,0.5,fedasync,2
10,2.95335,0.385,0.5,fedasync,2
11,1.72424,0.46125,0.5,fedasync,2
12,2.10372,0.4625,0.5,fedasync,2
13,1.84152,0.49375,0.5,fedasync,2
14,2.2776,0.43625,0.5,fedasync,2
15,1.62431,0.555,0.5,fedasync,2
16,1.27879,0.52875,0.5,fedasync,2
17,1.90406,0.45625,0.5,fedasync,2
18,1.52533,0.54875,0.5,fedasync,2
19,1.44273,0.58875,0.5,fedasync,2
20,2.01035,0.49625,0.5,fedasync,2
21,2.07521,0.49375,0.5,fedasync,2
22,2.52148,0.46,0.5,fedasync,2
23,2.92444,0.4425,0.5,fedasync,2
24,3.21581,0.4225,0.5,fedasync,2
25,1.91276,0.615,0.5,fedasync,2
26,1.33687,0.65875,0.5,fedasync,2
27,1.36773,0.63375,0.5,fedasync,2
28,2.10093,0.47,0.5,fedasync,2
29,1.82805,0.5575,0.5,fedasync,2
30,1.69369,0.6,0.5,fedasync,2
31,2.19742,0.54375,0.5,fedasync,2
32,1.8928,0.62375,0.5,fedasync,2
33,1.7117,0.63,0.5,fedasync,2
34,2.58028,0.55,0.5,fedasync,2
35,2.09034,0.60375,0.5,fedasync,2
36,2.40216,0.55,0.5,fedasync,2
37,2.68577,0.51125,0.5,fedasync,2
38,1.87972,0.63375,0.5,fedasync,2
39,2.10777,0.57625,0.5,fedasync,2
40,2.10229,0.6175,0.5,fedasync,2
41,1.70206,0.68,0.5,fedasync,2
42,1.64623,0.66625,0.5,fedasync,2
43,2.26508,0.5275,0.5,fedasync,2
44,1.9944,0.61625,0.5,fedasync,2
45,2.36075,0.525,0.5,fedasync,2
46,2.86984,0.46,0.5,fedasync,2
47,2.71941,0.55125,0.5,fedasync,2
48,1.0841,0.61875,0.5,fedasync,2
49,1.0867,0.645,0.5,fedasync,2
50,1.62676,0.5875,0.5,fedasync,2
51,1.38316,0.63875,0.5,fedasync,2
52,1.11574,0.62625,0.5,fedasync,2
53,1.44481,0.59375,0.5,fedasync,2
54,1.47626,0.63125,0.5,fedasync,2
55,1.34662,0.6625,0.5,fedasync,2
56,0.87469,0.715,0.5,fedasync,2
57,1.15616,0.67125,0.5,fedasync,2
58,1.20445,0.64625,0.5,fedasync,2
59,1.76221,0.5725,0.5,fedasync,2
60,0.87261,0.715,0.5,fedasync,2
61,0.95937,0.71625,0.5,fedasync,2
62,0.95178,0.72375,0.5,fedasync,2
63,1.12087,0.705,0.5,fedasync,2
64,1.14235,0.68,0.5,fedasync,2
65,1.0213,0.68625,0.5,fedasync,2
66,1.04002,0.70125,0.5,fedasync,2
67,0.95101,0.7075,0.5,fedasync,2
68,1.27879,0.69125,0.5,fedasync,2
69,1.32565,0.6625,0.5,fedasync,2
70,1.15317,0.6975,0.5,fedasync,2
71,1.03391,0.715,0.5,fedasync,2
72,1.35079,0.655,0.5,fedasync,2
73,1.4318,0.66625,0.5,fedasync,2
74,2.03314,0.60125,0.5,fedasync,2
75,2.42353,0.5525,0.5,fedasync,2
76,1.68868,0.63375,0.5,fedasync,2
77,1.87605,0.59625,0.5,fedasync,2
78,1.94743,0.61375,0.5,fedasync,2
79,2.37986,0.57375,0.5,fedasync,2
80,1.90133,0.615,0.5,fedasync,2
81,2.04067,0.60125,0.5,fedasync,2
82,1.43415,0.70875,0.5,fedasync,2
83,1.91932,0.64625,0.5,fedasync,2
84,1.78274,0.66125,0.5,fedasync,2
85,1.58043,0.68,0.5,fedasync,2
86,1.33949,0.6925,0.5,fedasync,2
87,1.39195,0.7175,0.5,fedasync,2
88,0.57058,0.81,0.5,fedasync,2
89,1.09019,0.69125,0.5,fedasync,2
90,0.9158,0.74,0.5,fedasync,2
91,0.82356,0.74125,0.5,fedasync,2
92,0.82296,0.745,0.5,fedasync,2
93,0.87544,0.745,0.5,fedasync,2
94,0.92767,0.7275,0.5,fedasync,2
95,0.83101,0.7575,0.5,fedasync,2
96,0.92372,0.74625,0.5,fedasync,2
97,0.85603,0.74125,0.5,fedasync,2
98,1.05286,0.73,0.5,fedasync,2
99,1.24198,0.70125,0.5,fedasync,2
100,1.3788,0.67875,0.5,fedasync,2
101,1.48604,0.6725,0.5,fedasync,2
102,0.92626,0.74,0.5,fedasync,2
103,0.82305,0.775,0.5,fedasync,2
104,1.10123,0.70375,0.5,fedasync,2
105,1.60624,0.6325,0.5,fedasync,2
106,1.12998,0.71625,0.5,fedasync,2
107,1.78146,0.62625,0.5,fedasync,2
108,2.1962,0.57375,0.5,fedasync,2
109,1.05491,0.695,0.5,fedasync,2
110,0.89007,0.765,0.5,fedasync,2
111,0.62773,0.81875,0.5,fedasync,2
112,0.8374,0.7625,0.5,fedasync,2
113,1.31812,0.67125,0.5,fedasync,2
114,1.12707,0.71,0.5,fedasync,2
115,1.08075,0.73375,0.5,fedasync,2
116,0.75458,0.785,0.5,fedasync,2
117,1.02297,0.7375,0.5,fedasync,2
118,0.8219,0.78375,0.5,fedasync,2
119,0.82055,0.785,0.5,fedasync,2
120,1.38121,0.69,0.5,fedasync,2
121,0.90259,0.76,0.5,fedasync,2
122,1.40997,0.675,0.5,fedasync,2
123,1.13612,0.71875,0.5,fedasync,2
124,1.28173,0.69875,0.5,fedasync,2
125,1.498,0.6625,0.5,fedasync,2
126,1.97186,0.61125,0.5,fedasync,2
127,0.92415,0.74625,0.5,fedasync,2
128,1.1156,0.73125,0.5,fedasync,2
129,1.10803,0.7275,0.5,fedasync,2
130,1.23921,0.70625,0.5,fedasync,2
131,0.70729,0.80375,0.5,fedasync,2
132,0.7368,0.79625,0.5,fedasync,2
133,0.71889,0.8,0.5,fedasync,2
134,1.02202,0.75125,0.5,fedasync,2
135,0.67282,0.815,0.5,fedasync,2
136,1.00124,0.7375,0.5,fedasync,2
137,0.61639,0.83375,0.5,fedasync,2
138,0.89245,0.75125,0.5,fedasync,2
139,1.24999,0.68625,0.5,fedasync,2
140,0.99345,0.73875,0.5,fedasync,2
141,0.99291,0.745,0.5,fedasync,2
142,0.80227,0.80125,0.5,fedasync,2
143,0.7619,0.80125,0.5,fedasync,2
144,0.9768,0.75875,0.5,fedasync,2
145,1.142,0.72625,0.5,fedasync,2
146,1.24975,0.71125,0.5,fedasync,2
147,0.88411,0.775,0.5,fedasync,2
148,1.08098,0.74125,0.5,fedasync,2
149,1.19554,0.725,0.5,fedasync,2
150,1.07508,0.73625,0.5,fedasync,2
1,3.97965,0.23125,0.9,fedasync,2
2,4.43766,0.2625,0.9,fedasync,2
3,3.62718,0.24,0.9,fedasync,2
4,3.65047,0.275,0.9,fedasync,2
5,3.74457,0.21625,0.9,fedasync,2
6,3.58704,0.27375,0.9,fedasync,2
7,3.2491,0.32625,0.9,fedasync,2
8,2.50328,0.44,0.9,fedasync,2
9,3.16315,0.45125,0.9,fedasync,2
10,3.42183,0.44,0.9,fedasync,2
11,2.35347,0.3,0.9,fedasync,2
12,3.07852,0.36875,0.9,fedasync,2
13,2.36671,0.295,0.9,fedasync,2
14,3.33363,0.3375,0.9,fedasync,2
15,2.9674,0.4025,0.9,fedasync,2
16,2.29203,0.4425,0.9,fedasync,2
17,2.81188,0.36625,0.9,fedasync,2
18,2.5591,0.44875,0.9,fedasync,2
19,2.90633,0.48,0.9,fedasync,2
20,3.60144,0.3925,0.9,fedasync,2
21,3.10705,0.465,0.9,fedasync,2
22,3.46355,0.45875,0.9,fedasync,2
23,3.60209,0.45125,0.9,fedasync,2
24,3.6684,0.4475,0.9,fedasync,2
25,3.34947,0.45,0.9,fedasync,2
26,2.26722,0.51,0.9,fedasync,2
27,1.94691,0.4975,0.9,fedasync,2
28,2.52946,0.42625,0.9,fedasync,2
29,3.11607,0.43625,0.9,fedasync,2
30,2.53182,0.51375,0.9,fedasync,2
31,3.38089,0.4575,0.9,fedasync,2
32,2.76466,0.50875,0.9,fedasync,2
33,2.53195,0.4625,0.9,fedasync,2
34,3.19305,0.49625,0.9,fedasync,2
35,2.76773,0.50625,0.9,fedasync,2
36,3.22114,0.46875,0.9,fedasync,2
37,3.52702,0.4425,0.9,fedasync,2
38,2.1492,0.5925,0.9,fedasync,2
39,2.52555,0.55375,0.9,fedasync,2
40,3.35913,0.5,0.9,fedasync,2
41,2.19372,0.5825,0.9,fedasync,2
42,2.21681,0.5325,0.9,fedasync,2
43,2.55318,0.4875,0.9,fedasync,2
44,2.75725,0.54,0.9,fedasync,2
45,2.6545,0.49125,0.9,fedasync,2
46,3.10272,0.46,0.9,fedasync,2
47,2.98508,0.56,0.9,fedasync,2
48,1.97367,0.51125,0.9,fedasync,2
49,1.98306,0.55875,0.9,fedasync,2
50,2.68668,0.51375,0.9,fedasync,2
51,2.16657,0.5975,0.9,fedasync,2
52,2.44921,0.49,0.9,fedasync,2
53,2.49565,0.5025,0.9,fedasync,2
54,2.33133,0.58625,0.9,fedasync,2
55,2.21259,0.5775,0.9,fedasync,2
56,2.01727,0.54875,0.9,fedasync,2
57,1.64062,0.6425,0.9,fedasync,2
58,2.23166,0.5325,0.9,fedasync,2
59,2.71067,0.495,0.9,fedasync,2
60,1.75494,0.6225,0.9,fedasync,2
61,1.98825,0.59875,0.9,fedasync,2
62,2.03557,0.57125,0.9,fedasync,2
63,1.91885,0.63875,0.9,fedasync,2
64,2.6092,0.55375,0.9,fedasync,2
65,2.1273,0.54875,0.9,fedasync,2
66,2.60079,0.54125,0.9,fedasync,2
67,2.04109,0.60125,0.9,fedasync,2
68,2.97139,0.56375,0.9,fedasync,2
69,2.32125,0.57125,0.9,fedasync,2
70,2.0289,0.625,0.9,fedasync,2
71,1.99821,0.60625,0.9,fedasync,2
72,2.37817,0.565,0.9,fedasync,2
73,2.39892,0.59375,0.9,fedasync,2
74,2.5628,0.58875,0.9,fedasync,2
75,2.59291,0.58375,0.9,fedasync,2
76,2.56315,0.535,0.9,fedasync,2
77,2.58856,0.5325,0.9,fedasync,2
78,2.60167,0.60375,0.9,fedasync,2
79,2.71892,0.595,0.9,fedasync,2
80,2.02576,0.60875,0.9,fedasync,2
81,2.16558,0.60125,0.9,fedasync,2
82,2.17898,0.6125,0.9,fedasync,2
83,2.36026,0.6,0.9,fedasync,2
84,2.90805,0.59125,0.9,fedasync,2
85,2.50893,0.6025,0.9,fedasync,2
86,2.24832,0.6125,0.9,fedasync,2
87,2.16842,0.66125,0.9,fedasync,2
88,1.78356,0.6,0.9,fedasync,2
89,2.29086,0.565,0.9,fedasync,2
90,2.0195,0.63375,0.9,fedasync,2
91,1.9199,0.6475,0.9,fedasync,2
92,1.67018,0.64,0.9,fedasync,2
93,2.10971,0.5975,0.9,fedasync,2
94,1.92226,0.65,0.9,fedasync,2
95,2.31121,0.615,0.9,fedasync,2
96,1.96212,0.66375,0.9,fedasync,2
97,1.65403,0.6625,0.9,fedasync,2
98,2.05382,0.67375,0.9,fedasync,2
99,2.23968,0.655,0.9,fedasync,2
100,2.35398,0.65,0.9,fedasync,2
101,2.42374,0.64375,0.9,fedasync,2
102,2.15911,0.59875,0.9,fedasync,2
103,1.841,0.69625,0.9,fedasync,2
104,2.05195,0.60625,0.9,fedasync,2
105,2.4735,0.59375,0.9,fedasync,2
106,2.95228,0.5525,0.9,fedasync,2
107,3.10742,0.53875,0.9,fedasync,2
108,2.99527,0.545,0.9,fedasync,2
109,2.4183,0.575,0.9,fedasync,2
110,2.2617,0.59875,0.9,fedasync,2
111,2.48437,0.60625,0.9,fedasync,2
112,2.39317,0.59125,0.9,fedasync,2
113,2.59072,0.57375,0.9,fedasync,2
114,2.07841,0.59375,0.9,fedasync,2
115,2.31755,0.61125,0.9,fedasync,2
116,2.42196,0.64875,0.9,fedasync,2
117,2.071,0.62625,0.9,fedasync,2
118,2.22226,0.6125,0.9,fedasync,2
119,2.3569,0.62125,0.9,fedasync,2
120,2.76205,0.58375,0.9,fedasync,2
121,2.16289,0.6425,0.9,fedasync,2
122,2.56845,0.60875,0.9,fedasync,2
123,2.23443,0.63625,0.9,fedasync,2
124,2.41924,0.6325,0.9,fedasync,2
125,2.80483,0.6,0.9,fedasync,2
126,3.01678,0.585,0.9,fedasync,2
127,1.7304,0.63,0.9,fedasync,2
128,2.69948,0.585,0.9,fedasync,2
129,1.65352,0.65125,0.9,fedasync,2
130,2.46669,0.60875,0.9,fedasync,2
131,1.54714,0.685,0.9,fedasync,2
132,1.6105,0.67625,0.9,fedasync,2
133,2.18653,0.65125,0.9,fedasync,2
134,2.08271,0.65125,0.9,fedasync,2
135,1.72722,0.64875,0.9,fedasync,2
136,1.97357,0.63125,0.9,fedasync,2
137,2.2578,0.66,0.9,fedasync,2
138,1.54918,0.6675,0.9,fedasync,2
139,1.75445,0.64375,0.9,fedasync,2
140,1.77207,0.66,0.9,fedasync,2
141,1.61428,0.6875,0.9,fedasync,2
142,2.36274,0.62625,0.9,fedasync,2
143,2.11053,0.67375,0.9,fedasync,2
144,2.34694,0.6575,0.9,fedasync,2
145,2.44443,0.655,0.9,fedasync,2
146,2.5052,0.65125,0.9,fedasync,2
147,2.34071,0.61625,0.9,fedasync,2
148,2.8633,0.5925,0.9,fedasync,2
149,2.93666,0.58875,0.9,fedasync,2
150,2.46299,0.62875,0.9,fedasync,2
1,4.30426,0.2525,,afl,3
2,2.19194,0.34125,,afl,3
3,2.30581,0.335,,afl,3
4,1.84843,0.44625,,afl,3
5,1.81503,0.505,,afl,3
6,1.62788,0.53625,,afl,3
7,1.5859,0.52625,,afl,3
8,1.47062,0.5125,,afl,3
9,1.46218,0.515,,afl,3
10,1.41118,0.51625,,afl,3
11,1.39536,0.52,,afl,3
12,1.39327,0.515,,afl,3
13,1.38782,0.52875,,afl,3
14,1.39535,0.52625,,afl,3
15,1.39279,0.53125,,afl,3
16,1.38373,0.54,,afl,3
17,1.40101,0.53875,,afl,3
18,1.40374,0.53,,afl,3
19,1.39218,0.5375,,afl,3
20,1.3551,0.5475,,afl,3
21,1.33696,0.55125,,afl,3
22,1.33906,0.54625,,afl,3
23,1.33699,0.55125,,afl,3
24,1.32441,0.55125,,afl,3
25,1.30224,0.55125,,afl,3
26,1.30905,0.56,,afl,3
27,1.307,0.55875,,afl,3
28,1.3103,0.56625,,afl,3
29,1.31976,0.56125,,afl,3
30,1.32192,0.57,,afl,3
31,1.30237,0.5725,,afl,3
32,1.28938,0.58,,afl,3
33,1.27317,0.58,,afl,3
34,1.26135,0.5825,,afl,3
35,1.25116,0.5775,,afl,3
36,1.24911,0.58375,,afl,3
37,1.24892,0.5825,,afl,3
38,1.23813,0.5825,,afl,3
39,1.24237,0.58125,,afl,3
40,1.2265,0.5825,,afl,3
41,1.23291,0.58125,,afl,3
42,1.24179,0.5725,,afl,3
43,1.2531,0.5675,,afl,3
44,1.26672,0.5675,,afl,3
45,1.26015,0.56625,,afl,3
46,1.25644,0.57125,,afl,3
47,1.25523,0.575,,afl,3
48,1.25308,0.57875,,afl,3
49,1.25161,0.58625,,afl,3
50,1.25072,0.58875,,afl,3
51,1.24877,0.59125,,afl,3
52,1.25669,0.58875,,afl,3
53,1.25322,0.5925,,afl,3
54,1.25089,0.59125,,afl,3
55,1.25309,0.59,,afl,3
56,1.24006,0.58875,,afl,3
57,1.24671,0.5925,,afl,3
58,1.23025,0.5975,,afl,3
59,1.23191,0.58875,,afl,3
60,1.22908,0.595,,afl,3
61,1.21487,0.5975,,afl,3
62,1.21705,0.595,,afl,3
63,1.21533,0.60125,,afl,3
64,1.21493,0.5975,,afl,3
65,1.21865,0.5975,,afl,3
66,1.21876,0.595,,afl,3
67,1.20624,0.60125,,afl,3
68,1.19711,0.6,,afl,3
69,1.20071,0.60125,,afl,3
70,1.20525,0.6075,,afl,3
71,1.20574,0.6025,,afl,3
72,1.20706,0.59875,,afl,3
73,1.20527,0.5975,,afl,3
74,1.20711,0.595,,afl,3
75,1.19616,0.6,,afl,3
76,1.1864,0.6075,,afl,3
77,1.17909,0.60375,,afl,3
78,1.17772,0.60125,,afl,3
79,1.16917,0.605,,afl,3
80,1.17169,0.61,,afl,3
81,1.16397,0.6075,,afl,3
82,1.15762,0.6075,,afl,3
83,1.1518,0.61375,,afl,3
84,1.1546,0.61625,,afl,3
85,1.14805,0.62125,,afl,3
86,1.14269,0.62875,,afl,3
87,1.1457,0.625,,afl,3
88,1.14928,0.62375,,afl,3
89,1.15016,0.625,,afl,3
90,1.15391,0.62125,,afl,3
91,1.14832,0.625,,afl,3
92,1.14326,0.62625,,afl,3
93,1.14452,0.62375,,afl,3
94,1.14014,0.62375,,afl,3
95,1.14333,0.62375,,afl,3
96,1.13751,0.625,,afl,3
97,1.13899,0.62375,,afl,3
98,1.13381,0.62375,,afl,3
99,1.13571,0.6225,,afl,3
100,1.13199,0.62625,,afl,3
101,1.13459,0.62375,,afl,3
102,1.13775,0.6225,,afl,3
103,1.13516,0.62625,,afl,3
104,1.13208,0.6275,,afl,3
105,1.12813,0.6275,,afl,3
106,1.13128,0.62625,,afl,3
107,1.12749,0.62625,,afl,3
108,1.12877,0.62625,,afl,3
109,1.12388,0.62625,,afl,3
110,1.12551,0.62625,,afl,3
111,1.12236,0.62625,,afl,3
112,1.12487,0.6275,,afl,3
113,1.12769,0.6225,,afl,3
114,1.12443,0.625,,afl,3
115,1.12744,0.62125,,afl,3
116,1.12294,0.6275,,afl,3
117,1.11875,0.6275,,afl,3
118,1.12216,0.62625,,afl,3
119,1.12592,0.62625,,afl,3
120,1.12251,0.62375,,afl,3
121,1.119,0.62625,,afl,3
122,1.12284,0.62375,,afl,3
